,Date,year,month,day_of_month,output/day,target,target1,target2
1338,2015-06-25,2015,6,25,25.0,26.0,11.0,586.0
1339,2015-06-26,2015,6,26,26.0,27.0,8.0,567.0
1340,2015-06-27,2015,6,27,27.0,22.0,8.0,553.0
1341,2015-06-28,2015,6,28,22.0,19.0,21.0,555.0
1342,2015-06-29,2015,6,29,19.0,27.0,23.0,551.0
1343,2015-06-30,2015,6,30,27.0,29.0,11.0,533.0
1344,2015-07-01,2015,7,1,29.0,28.0,23.0,528.0
1345,2015-07-02,2015,7,2,28.0,23.0,25.0,530.0
1346,2015-07-03,2015,7,3,23.0,22.0,25.0,533.0
1347,2015-07-04,2015,7,4,22.0,23.0,16.0,526.0
1348,2015-07-05,2015,7,5,23.0,16.0,22.0,532.0
1349,2015-07-06,2015,7,6,16.0,26.0,21.0,527.0
1350,2015-07-07,2015,7,7,26.0,12.0,27.0,542.0
1351,2015-07-08,2015,7,8,12.0,13.0,18.0,547.0
1352,2015-07-09,2015,7,9,13.0,32.0,13.0,528.0
1353,2015-07-10,2015,7,10,32.0,28.0,24.0,524.0
1354,2015-07-11,2015,7,11,28.0,27.0,10.0,507.0
1355,2015-07-12,2015,7,12,27.0,10.0,16.0,513.0
1356,2015-07-13,2015,7,13,10.0,5.0,20.0,528.0
1357,2015-07-14,2015,7,14,5.0,7.0,20.0,541.0
1358,2015-07-15,2015,7,15,7.0,11.0,10.0,540.0
1359,2015-07-16,2015,7,16,11.0,20.0,11.0,531.0
1360,2015-07-17,2015,7,17,20.0,27.0,9.0,513.0
1361,2015-07-18,2015,7,18,27.0,26.0,14.0,501.0
1362,2015-07-19,2015,7,19,26.0,19.0,9.0,491.0
1363,2015-07-20,2015,7,20,19.0,11.0,15.0,495.0
1364,2015-07-21,2015,7,21,11.0,22.0,14.0,487.0
1365,2015-07-22,2015,7,22,22.0,15.0,22.0,494.0
1366,2015-07-23,2015,7,23,15.0,14.0,23.0,503.0
1367,2015-07-24,2015,7,24,14.0,14.0,8.0,497.0
1368,2015-07-25,2015,7,25,14.0,11.0,12.0,498.0
1369,2015-07-26,2015,7,26,11.0,8.0,11.0,501.0
1370,2015-07-27,2015,7,27,8.0,8.0,14.0,507.0
1371,2015-07-28,2015,7,28,8.0,21.0,4.0,490.0
1372,2015-07-29,2015,7,29,21.0,23.0,20.0,487.0
1373,2015-07-30,2015,7,30,23.0,11.0,16.0,492.0
1374,2015-07-31,2015,7,31,11.0,23.0,19.0,488.0
1375,2015-08-01,2015,8,1,23.0,25.0,8.0,471.0
1376,2015-08-02,2015,8,2,25.0,25.0,16.0,462.0
1377,2015-08-03,2015,8,3,25.0,16.0,9.0,455.0
1378,2015-08-04,2015,8,4,16.0,22.0,10.0,443.0
1379,2015-08-05,2015,8,5,22.0,21.0,9.0,431.0
1380,2015-08-06,2015,8,6,21.0,27.0,7.0,411.0
1381,2015-08-07,2015,8,7,27.0,18.0,15.0,408.0
1382,2015-08-08,2015,8,8,18.0,13.0,9.0,404.0
1383,2015-08-09,2015,8,9,13.0,24.0,9.0,389.0
1384,2015-08-10,2015,8,10,24.0,10.0,18.0,397.0
1385,2015-08-11,2015,8,11,10.0,16.0,21.0,402.0
1386,2015-08-12,2015,8,12,16.0,20.0,20.0,402.0
1387,2015-08-13,2015,8,13,20.0,20.0,5.0,387.0
1388,2015-08-14,2015,8,14,20.0,10.0,8.0,385.0
1389,2015-08-15,2015,8,15,10.0,11.0,13.0,387.0
1390,2015-08-16,2015,8,16,11.0,9.0,8.0,386.0
1391,2015-08-17,2015,8,17,9.0,14.0,5.0,377.0
1392,2015-08-18,2015,8,18,14.0,9.0,6.0,374.0
1393,2015-08-19,2015,8,19,9.0,15.0,11.0,370.0
1394,2015-08-20,2015,8,20,15.0,14.0,12.0,368.0
1395,2015-08-21,2015,8,21,14.0,22.0,16.0,362.0
1396,2015-08-22,2015,8,22,22.0,23.0,10.0,349.0
1397,2015-08-23,2015,8,23,23.0,8.0,4.0,345.0
1398,2015-08-24,2015,8,24,8.0,12.0,7.0,340.0
1399,2015-08-25,2015,8,25,12.0,11.0,10.0,339.0
1400,2015-08-26,2015,8,26,11.0,14.0,6.0,331.0
1401,2015-08-27,2015,8,27,14.0,4.0,14.0,341.0
1402,2015-08-28,2015,8,28,4.0,20.0,16.0,337.0
1403,2015-08-29,2015,8,29,20.0,16.0,13.0,334.0
1404,2015-08-30,2015,8,30,16.0,19.0,15.0,330.0
1405,2015-08-31,2015,8,31,19.0,8.0,17.0,339.0
1406,2015-09-01,2015,9,1,8.0,16.0,15.0,338.0
1407,2015-09-02,2015,9,2,16.0,9.0,15.0,344.0
1408,2015-09-03,2015,9,3,9.0,10.0,11.0,345.0
1409,2015-09-04,2015,9,4,10.0,9.0,14.0,350.0
1410,2015-09-05,2015,9,5,9.0,7.0,4.0,347.0
1411,2015-09-06,2015,9,6,7.0,15.0,5.0,337.0
1412,2015-09-07,2015,9,7,15.0,9.0,4.0,332.0
1413,2015-09-08,2015,9,8,9.0,9.0,6.0,329.0
1414,2015-09-09,2015,9,9,9.0,18.0,13.0,324.0
1415,2015-09-10,2015,9,10,18.0,21.0,3.0,306.0
1416,2015-09-11,2015,9,11,21.0,20.0,12.0,298.0
1417,2015-09-12,2015,9,12,20.0,5.0,13.0,306.0
1418,2015-09-13,2015,9,13,5.0,8.0,4.0,302.0
1419,2015-09-14,2015,9,14,8.0,13.0,2.0,291.0
1420,2015-09-15,2015,9,15,13.0,8.0,4.0,287.0
1421,2015-09-16,2015,9,16,8.0,5.0,2.0,284.0
1422,2015-09-17,2015,9,17,5.0,6.0,6.0,284.0
1423,2015-09-18,2015,9,18,6.0,11.0,3.0,276.0
1424,2015-09-19,2015,9,19,11.0,12.0,2.0,266.0
1425,2015-09-20,2015,9,20,12.0,16.0,3.0,253.0
1426,2015-09-21,2015,9,21,16.0,10.0,2.0,245.0
1427,2015-09-22,2015,9,22,10.0,4.0,4.0,245.0
1428,2015-09-23,2015,9,23,4.0,7.0,10.0,248.0
1429,2015-09-24,2015,9,24,7.0,10.0,9.0,247.0
1430,2015-09-25,2015,9,25,10.0,6.0,2.0,243.0
1431,2015-09-26,2015,9,26,6.0,14.0,2.0,231.0
1432,2015-09-27,2015,9,27,14.0,16.0,1.0,216.0
1433,2015-09-28,2015,9,28,16.0,13.0,1.0,204.0
1434,2015-09-29,2015,9,29,13.0,15.0,7.0,196.0
1435,2015-09-30,2015,9,30,15.0,17.0,7.0,186.0
1436,2015-10-01,2015,10,1,17.0,15.0,8.0,179.0
1437,2015-10-02,2015,10,2,15.0,15.0,8.0,172.0
1438,2015-10-03,2015,10,3,15.0,11.0,9.0,170.0
1439,2015-10-04,2015,10,4,11.0,14.0,6.0,162.0
1440,2015-10-05,2015,10,5,14.0,4.0,3.0,161.0
1441,2015-10-06,2015,10,6,4.0,5.0,4.0,160.0
1442,2015-10-07,2015,10,7,5.0,4.0,3.0,159.0
1443,2015-10-08,2015,10,8,4.0,6.0,3.0,156.0
1444,2015-10-09,2015,10,9,6.0,13.0,5.0,148.0
1445,2015-10-10,2015,10,10,13.0,3.0,4.0,149.0
1446,2015-10-11,2015,10,11,3.0,12.0,3.0,140.0
1447,2015-10-12,2015,10,12,12.0,13.0,2.0,129.0
1448,2015-10-13,2015,10,13,13.0,4.0,4.0,129.0
1449,2015-10-14,2015,10,14,4.0,2.0,4.0,131.0
1450,2015-10-15,2015,10,15,2.0,4.0,3.0,130.0
1451,2015-10-16,2015,10,16,4.0,2.0,2.0,130.0
1452,2015-10-17,2015,10,17,2.0,6.0,1.0,125.0
1453,2015-10-18,2015,10,18,6.0,3.0,2.0,124.0
1454,2015-10-19,2015,10,19,3.0,2.0,4.0,126.0
1455,2015-10-20,2015,10,20,2.0,3.0,0.0,123.0
1456,2015-10-21,2015,10,21,3.0,2.0,1.0,122.0
1457,2015-10-22,2015,10,22,2.0,4.0,3.0,121.0
1458,2015-10-23,2015,10,23,4.0,10.0,3.0,114.0
1459,2015-10-24,2015,10,24,10.0,9.0,4.0,109.0
1460,2015-10-25,2015,10,25,9.0,2.0,1.0,108.0
1461,2015-10-26,2015,10,26,2.0,2.0,2.0,108.0
1462,2015-10-27,2015,10,27,2.0,1.0,5.0,112.0
1463,2015-10-28,2015,10,28,1.0,1.0,1.0,112.0
1464,2015-10-29,2015,10,29,1.0,7.0,4.0,109.0
1465,2015-10-30,2015,10,30,7.0,7.0,1.0,103.0
1466,2015-10-31,2015,10,31,7.0,8.0,1.0,96.0
1467,2015-11-01,2015,11,1,8.0,8.0,0.0,88.0
1468,2015-11-02,2015,11,2,8.0,9.0,4.0,83.0
1469,2015-11-03,2015,11,3,9.0,6.0,3.0,80.0
1470,2015-11-04,2015,11,4,6.0,3.0,5.0,82.0
1471,2015-11-05,2015,11,5,3.0,4.0,2.0,80.0
1472,2015-11-06,2015,11,6,4.0,3.0,2.0,79.0
1473,2015-11-07,2015,11,7,3.0,3.0,3.0,79.0
1474,2015-11-08,2015,11,8,3.0,5.0,2.0,76.0
1475,2015-11-09,2015,11,9,5.0,4.0,4.0,76.0
1476,2015-11-10,2015,11,10,4.0,3.0,2.0,75.0
1477,2015-11-11,2015,11,11,3.0,2.0,2.0,75.0
1478,2015-11-12,2015,11,12,2.0,4.0,2.0,73.0
1479,2015-11-13,2015,11,13,4.0,4.0,1.0,70.0
1480,2015-11-14,2015,11,14,4.0,3.0,0.0,67.0
1481,2015-11-15,2015,11,15,3.0,2.0,1.0,66.0
1482,2015-11-16,2015,11,16,2.0,1.0,3.0,68.0
1483,2015-11-17,2015,11,17,1.0,2.0,2.0,68.0
1484,2015-11-18,2015,11,18,2.0,4.0,1.0,65.0
1485,2015-11-19,2015,11,19,4.0,0.0,2.0,67.0
1486,2015-11-20,2015,11,20,0.0,1.0,2.0,68.0
1487,2015-11-21,2015,11,21,1.0,3.0,2.0,67.0
1488,2015-11-22,2015,11,22,3.0,3.0,1.0,65.0
1489,2015-11-23,2015,11,23,3.0,4.0,3.0,64.0
1490,2015-11-24,2015,11,24,4.0,1.0,2.0,65.0
1491,2015-11-25,2015,11,25,1.0,2.0,1.0,64.0
1492,2015-11-26,2015,11,26,2.0,5.0,3.0,62.0
1493,2015-11-27,2015,11,27,5.0,1.0,4.0,65.0
1494,2015-11-28,2015,11,28,1.0,4.0,3.0,64.0
1495,2015-11-29,2015,11,29,4.0,1.0,2.0,65.0
1496,2015-11-30,2015,11,30,1.0,1.0,3.0,67.0
1497,2015-12-01,2015,12,1,1.0,0.0,4.0,71.0
1498,2015-12-02,2015,12,2,0.0,4.0,2.0,69.0
1499,2015-12-03,2015,12,3,4.0,3.0,2.0,68.0
1500,2015-12-04,2015,12,4,3.0,5.0,2.0,65.0
1501,2015-12-05,2015,12,5,5.0,2.0,1.0,64.0
1502,2015-12-06,2015,12,6,2.0,2.0,1.0,63.0
1503,2015-12-07,2015,12,7,2.0,3.0,2.0,62.0
1504,2015-12-08,2015,12,8,3.0,2.0,5.0,65.0
1505,2015-12-09,2015,12,9,2.0,4.0,2.0,63.0
1506,2015-12-10,2015,12,10,4.0,2.0,2.0,63.0
1507,2015-12-11,2015,12,11,2.0,2.0,1.0,62.0
1508,2015-12-12,2015,12,12,2.0,2.0,3.0,63.0
1509,2015-12-13,2015,12,13,2.0,1.0,2.0,64.0
1510,2015-12-14,2015,12,14,1.0,0.0,2.0,66.0
1511,2015-12-15,2015,12,15,0.0,1.0,1.0,66.0
1512,2015-12-16,2015,12,16,1.0,3.0,1.0,64.0
1513,2015-12-17,2015,12,17,3.0,2.0,4.0,66.0
1514,2015-12-18,2015,12,18,2.0,1.0,5.0,70.0
1515,2015-12-19,2015,12,19,1.0,2.0,4.0,72.0
1516,2015-12-20,2015,12,20,2.0,2.0,5.0,75.0
1517,2015-12-21,2015,12,21,2.0,2.0,3.0,76.0
1518,2015-12-22,2015,12,22,2.0,1.0,4.0,79.0
1519,2015-12-23,2015,12,23,1.0,3.0,3.0,79.0
1520,2015-12-24,2015,12,24,3.0,2.0,2.0,79.0
1521,2015-12-25,2015,12,25,2.0,1.0,1.0,79.0
1522,2015-12-26,2015,12,26,1.0,3.0,5.0,81.0
1523,2015-12-27,2015,12,27,3.0,4.0,4.0,81.0
1524,2015-12-28,2015,12,28,4.0,3.0,1.0,79.0
1525,2015-12-29,2015,12,29,3.0,2.0,7.0,84.0
1526,2015-12-30,2015,12,30,2.0,3.0,2.0,83.0
1527,2015-12-31,2015,12,31,3.0,4.0,0.0,79.0
1528,2016-01-01,2016,1,1,4.0,2.0,2.0,79.0
1529,2016-01-02,2016,1,2,2.0,2.0,1.0,78.0
1530,2016-01-03,2016,1,3,2.0,2.0,2.0,78.0
1531,2016-01-04,2016,1,4,2.0,1.0,3.0,80.0
1532,2016-01-05,2016,1,5,1.0,1.0,2.0,81.0
1533,2016-01-06,2016,1,6,1.0,2.0,1.0,80.0
1534,2016-01-07,2016,1,7,2.0,5.0,3.0,78.0
1535,2016-01-08,2016,1,8,5.0,2.0,6.0,82.0
1536,2016-01-09,2016,1,9,2.0,2.0,2.0,82.0
1537,2016-01-10,2016,1,10,2.0,1.0,3.0,84.0
1538,2016-01-11,2016,1,11,1.0,3.0,4.0,85.0
1539,2016-01-12,2016,1,12,3.0,2.0,6.0,89.0
1540,2016-01-13,2016,1,13,2.0,2.0,10.0,97.0
1541,2016-01-14,2016,1,14,2.0,1.0,3.0,99.0
1542,2016-01-15,2016,1,15,1.0,1.0,4.0,102.0
1543,2016-01-16,2016,1,16,1.0,4.0,4.0,102.0
1544,2016-01-17,2016,1,17,4.0,5.0,10.0,107.0
1545,2016-01-18,2016,1,18,5.0,4.0,10.0,113.0
1546,2016-01-19,2016,1,19,4.0,5.0,9.0,117.0
1547,2016-01-20,2016,1,20,5.0,3.0,5.0,119.0
1548,2016-01-21,2016,1,21,3.0,4.0,2.0,117.0
1549,2016-01-22,2016,1,22,4.0,3.0,2.0,116.0
1550,2016-01-23,2016,1,23,3.0,2.0,1.0,115.0
1551,2016-01-24,2016,1,24,2.0,1.0,7.0,121.0
1552,2016-01-25,2016,1,25,1.0,5.0,8.0,124.0
1553,2016-01-26,2016,1,26,5.0,4.0,5.0,125.0
1554,2016-01-27,2016,1,27,4.0,1.0,6.0,130.0
1555,2016-01-28,2016,1,28,1.0,7.0,11.0,134.0
1556,2016-01-29,2016,1,29,7.0,2.0,15.0,147.0
1557,2016-01-30,2016,1,30,2.0,0.0,12.0,159.0
1558,2016-01-31,2016,1,31,0.0,2.0,3.0,160.0
1559,2016-02-01,2016,2,1,2.0,1.0,7.0,166.0
1560,2016-02-02,2016,2,2,1.0,2.0,11.0,175.0
1561,2016-02-03,2016,2,3,2.0,3.0,5.0,177.0
1562,2016-02-04,2016,2,4,3.0,2.0,7.0,182.0
1563,2016-02-05,2016,2,5,2.0,1.0,8.0,189.0
1564,2016-02-06,2016,2,6,1.0,3.0,7.0,193.0
1565,2016-02-07,2016,2,7,3.0,6.0,8.0,195.0
1566,2016-02-08,2016,2,8,6.0,2.0,7.0,200.0
1567,2016-02-09,2016,2,9,2.0,3.0,14.0,211.0
1568,2016-02-10,2016,2,10,3.0,4.0,10.0,217.0
1569,2016-02-11,2016,2,11,4.0,6.0,15.0,226.0
1570,2016-02-12,2016,2,12,6.0,10.0,17.0,233.0
1571,2016-02-13,2016,2,13,10.0,3.0,18.0,248.0
1572,2016-02-14,2016,2,14,3.0,4.0,10.0,254.0
1573,2016-02-15,2016,2,15,4.0,4.0,12.0,262.0
1574,2016-02-16,2016,2,16,4.0,10.0,16.0,268.0
1575,2016-02-17,2016,2,17,10.0,10.0,3.0,261.0
1576,2016-02-18,2016,2,18,10.0,9.0,5.0,257.0
1577,2016-02-19,2016,2,19,9.0,5.0,7.0,259.0
1578,2016-02-20,2016,2,20,5.0,2.0,6.0,263.0
1579,2016-02-21,2016,2,21,2.0,2.0,14.0,275.0
1580,2016-02-22,2016,2,22,2.0,1.0,10.0,284.0
1581,2016-02-23,2016,2,23,1.0,7.0,10.0,287.0
1582,2016-02-24,2016,2,24,7.0,8.0,10.0,289.0
1583,2016-02-25,2016,2,25,8.0,5.0,10.0,294.0
1584,2016-02-26,2016,2,26,5.0,6.0,14.0,302.0
1585,2016-02-27,2016,2,27,6.0,11.0,17.0,308.0
1586,2016-02-28,2016,2,28,11.0,15.0,19.0,312.0
1587,2016-02-29,2016,2,29,15.0,12.0,12.0,312.0
1588,2016-03-01,2016,3,1,12.0,3.0,6.0,315.0
1589,2016-03-02,2016,3,2,3.0,7.0,12.0,320.0
1590,2016-03-03,2016,3,3,7.0,11.0,9.0,318.0
1591,2016-03-04,2016,3,4,11.0,5.0,17.0,330.0
1592,2016-03-05,2016,3,5,5.0,7.0,11.0,334.0
1593,2016-03-06,2016,3,6,7.0,8.0,8.0,334.0
1594,2016-03-07,2016,3,7,8.0,7.0,8.0,335.0
1595,2016-03-08,2016,3,8,7.0,8.0,8.0,335.0
1596,2016-03-09,2016,3,9,8.0,7.0,15.0,343.0
1597,2016-03-10,2016,3,10,7.0,14.0,16.0,345.0
1598,2016-03-11,2016,3,11,14.0,10.0,20.0,355.0
1599,2016-03-12,2016,3,12,10.0,15.0,13.0,353.0
1600,2016-03-13,2016,3,13,15.0,17.0,12.0,348.0
1601,2016-03-14,2016,3,14,17.0,18.0,13.0,343.0
1602,2016-03-15,2016,3,15,18.0,10.0,17.0,350.0
1603,2016-03-16,2016,3,16,10.0,12.0,17.0,355.0
1604,2016-03-17,2016,3,17,12.0,16.0,10.0,349.0
1605,2016-03-18,2016,3,18,16.0,3.0,24.0,370.0
1606,2016-03-19,2016,3,19,3.0,5.0,8.0,373.0
1607,2016-03-20,2016,3,20,5.0,7.0,23.0,389.0
1608,2016-03-21,2016,3,21,7.0,6.0,23.0,406.0
1609,2016-03-22,2016,3,22,6.0,14.0,23.0,415.0
1610,2016-03-23,2016,3,23,14.0,10.0,18.0,423.0
1611,2016-03-24,2016,3,24,10.0,10.0,15.0,428.0
1612,2016-03-25,2016,3,25,10.0,10.0,22.0,440.0
1613,2016-03-26,2016,3,26,10.0,10.0,7.0,437.0
1614,2016-03-27,2016,3,27,10.0,14.0,15.0,438.0
1615,2016-03-28,2016,3,28,14.0,17.0,13.0,434.0
1616,2016-03-29,2016,3,29,17.0,19.0,16.0,431.0
1617,2016-03-30,2016,3,30,19.0,12.0,12.0,431.0
1618,2016-03-31,2016,3,31,12.0,6.0,13.0,438.0
1619,2016-04-01,2016,4,1,6.0,12.0,27.0,453.0
1620,2016-04-02,2016,4,2,12.0,9.0,20.0,464.0
1621,2016-04-03,2016,4,3,9.0,17.0,29.0,476.0
1622,2016-04-04,2016,4,4,17.0,11.0,23.0,488.0
1623,2016-04-05,2016,4,5,11.0,8.0,28.0,508.0
1624,2016-04-06,2016,4,6,8.0,8.0,25.0,525.0
1625,2016-04-07,2016,4,7,8.0,8.0,19.0,536.0
1626,2016-04-08,2016,4,8,8.0,15.0,27.0,548.0
1627,2016-04-09,2016,4,9,15.0,16.0,19.0,551.0
1628,2016-04-10,2016,4,10,16.0,20.0,11.0,542.0
1629,2016-04-11,2016,4,11,20.0,13.0,20.0,549.0
1630,2016-04-12,2016,4,12,13.0,12.0,21.0,558.0
1631,2016-04-13,2016,4,13,12.0,13.0,25.0,570.0
1632,2016-04-14,2016,4,14,13.0,17.0,21.0,574.0
1633,2016-04-15,2016,4,15,17.0,17.0,14.0,571.0
1634,2016-04-16,2016,4,16,17.0,10.0,16.0,577.0
1635,2016-04-17,2016,4,17,10.0,24.0,13.0,566.0
1636,2016-04-18,2016,4,18,24.0,8.0,14.0,572.0
1637,2016-04-19,2016,4,19,8.0,23.0,22.0,571.0
1638,2016-04-20,2016,4,20,23.0,23.0,16.0,564.0
1639,2016-04-21,2016,4,21,23.0,23.0,20.0,561.0
1640,2016-04-22,2016,4,22,23.0,18.0,6.0,549.0
1641,2016-04-23,2016,4,23,18.0,15.0,9.0,543.0
1642,2016-04-24,2016,4,24,15.0,22.0,15.0,536.0
1643,2016-04-25,2016,4,25,22.0,7.0,20.0,549.0
1644,2016-04-26,2016,4,26,7.0,15.0,23.0,557.0
1645,2016-04-27,2016,4,27,15.0,13.0,22.0,566.0
1646,2016-04-28,2016,4,28,13.0,16.0,19.0,569.0
1647,2016-04-29,2016,4,29,16.0,12.0,9.0,566.0
1648,2016-04-30,2016,4,30,12.0,13.0,2.0,555.0
1649,2016-05-01,2016,5,1,13.0,27.0,7.0,535.0
1650,2016-05-02,2016,5,2,27.0,20.0,5.0,520.0
1651,2016-05-03,2016,5,3,20.0,29.0,6.0,497.0
1652,2016-05-04,2016,5,4,29.0,23.0,13.0,487.0
1653,2016-05-05,2016,5,5,23.0,28.0,15.0,474.0
1654,2016-05-06,2016,5,6,28.0,25.0,15.0,464.0
1655,2016-05-07,2016,5,7,25.0,19.0,21.0,466.0
1656,2016-05-08,2016,5,8,19.0,27.0,21.0,460.0
1657,2016-05-09,2016,5,9,27.0,19.0,33.0,474.0
1658,2016-05-10,2016,5,10,19.0,11.0,31.0,494.0
1659,2016-05-11,2016,5,11,11.0,20.0,20.0,494.0
1660,2016-05-12,2016,5,12,20.0,21.0,17.0,490.0
1661,2016-05-13,2016,5,13,21.0,25.0,13.0,478.0
1662,2016-05-14,2016,5,14,25.0,21.0,9.0,466.0
1663,2016-05-15,2016,5,15,21.0,14.0,19.0,471.0
1664,2016-05-16,2016,5,16,14.0,16.0,16.0,471.0
1665,2016-05-17,2016,5,17,16.0,13.0,9.0,467.0
1666,2016-05-18,2016,5,18,13.0,14.0,17.0,470.0
1667,2016-05-19,2016,5,19,14.0,22.0,12.0,460.0
1668,2016-05-20,2016,5,20,22.0,16.0,21.0,465.0
1669,2016-05-21,2016,5,21,16.0,20.0,7.0,452.0
1670,2016-05-22,2016,5,22,20.0,6.0,7.0,453.0
1671,2016-05-23,2016,5,23,6.0,9.0,22.0,466.0
1672,2016-05-24,2016,5,24,9.0,15.0,20.0,471.0
1673,2016-05-25,2016,5,25,15.0,20.0,25.0,476.0
1674,2016-05-26,2016,5,26,20.0,23.0,12.0,465.0
1675,2016-05-27,2016,5,27,23.0,22.0,16.0,459.0
1676,2016-05-28,2016,5,28,22.0,19.0,12.0,452.0
1677,2016-05-29,2016,5,29,19.0,9.0,20.0,463.0
1678,2016-05-30,2016,5,30,9.0,2.0,16.0,477.0
1679,2016-05-31,2016,5,31,2.0,7.0,10.0,480.0
1680,2016-06-01,2016,6,1,7.0,5.0,11.0,486.0
1681,2016-06-02,2016,6,2,5.0,6.0,24.0,504.0
1682,2016-06-03,2016,6,3,6.0,13.0,23.0,514.0
1683,2016-06-04,2016,6,4,13.0,15.0,24.0,523.0
1684,2016-06-05,2016,6,5,15.0,15.0,16.0,524.0
1685,2016-06-06,2016,6,6,15.0,21.0,28.0,531.0
1686,2016-06-07,2016,6,7,21.0,21.0,20.0,530.0
1687,2016-06-08,2016,6,8,21.0,33.0,14.0,511.0
1688,2016-06-09,2016,6,9,33.0,31.0,20.0,500.0
1689,2016-06-10,2016,6,10,31.0,20.0,22.0,502.0
1690,2016-06-11,2016,6,11,20.0,17.0,34.0,519.0
1691,2016-06-12,2016,6,12,17.0,13.0,9.0,515.0
1692,2016-06-13,2016,6,13,13.0,9.0,10.0,516.0
1693,2016-06-14,2016,6,14,9.0,19.0,28.0,525.0
1694,2016-06-15,2016,6,15,19.0,16.0,20.0,529.0
1695,2016-06-16,2016,6,16,16.0,9.0,21.0,541.0
1696,2016-06-17,2016,6,17,9.0,17.0,19.0,543.0
1697,2016-06-18,2016,6,18,17.0,12.0,22.0,553.0
1698,2016-06-19,2016,6,19,12.0,21.0,22.0,554.0
1699,2016-06-20,2016,6,20,21.0,7.0,22.0,569.0
1700,2016-06-21,2016,6,21,7.0,7.0,21.0,583.0
1701,2016-06-22,2016,6,22,7.0,22.0,18.0,579.0
1702,2016-06-23,2016,6,23,22.0,20.0,16.0,575.0
1703,2016-06-24,2016,6,24,20.0,25.0,22.0,572.0
1704,2016-06-25,2016,6,25,25.0,12.0,19.0,579.0
1705,2016-06-26,2016,6,26,12.0,16.0,13.0,576.0
1706,2016-06-27,2016,6,27,16.0,12.0,17.0,581.0
1707,2016-06-28,2016,6,28,12.0,20.0,15.0,576.0
1708,2016-06-29,2016,6,29,20.0,16.0,18.0,578.0
1709,2016-06-30,2016,6,30,16.0,10.0,13.0,581.0
1710,2016-07-01,2016,7,1,10.0,11.0,25.0,595.0
1711,2016-07-02,2016,7,2,11.0,24.0,10.0,581.0
1712,2016-07-03,2016,7,3,24.0,23.0,5.0,563.0
1713,2016-07-04,2016,7,4,23.0,24.0,14.0,553.0
1714,2016-07-05,2016,7,5,24.0,16.0,11.0,548.0
1715,2016-07-06,2016,7,6,16.0,28.0,21.0,541.0
1716,2016-07-07,2016,7,7,28.0,20.0,21.0,542.0
1717,2016-07-08,2016,7,8,20.0,14.0,15.0,543.0
1718,2016-07-09,2016,7,9,14.0,20.0,25.0,548.0
1719,2016-07-10,2016,7,10,20.0,22.0,23.0,549.0
1720,2016-07-11,2016,7,11,22.0,34.0,20.0,535.0
1721,2016-07-12,2016,7,12,34.0,9.0,5.0,531.0
1722,2016-07-13,2016,7,13,9.0,10.0,22.0,543.0
1723,2016-07-14,2016,7,14,10.0,28.0,20.0,535.0
1724,2016-07-15,2016,7,15,28.0,20.0,15.0,530.0
1725,2016-07-16,2016,7,16,20.0,21.0,26.0,535.0
1726,2016-07-17,2016,7,17,21.0,19.0,21.0,537.0
1727,2016-07-18,2016,7,18,19.0,22.0,15.0,530.0
1728,2016-07-19,2016,7,19,22.0,22.0,20.0,528.0
1729,2016-07-20,2016,7,20,22.0,22.0,25.0,531.0
1730,2016-07-21,2016,7,21,22.0,21.0,19.0,529.0
1731,2016-07-22,2016,7,22,21.0,18.0,15.0,526.0
1732,2016-07-23,2016,7,23,18.0,16.0,21.0,531.0
1733,2016-07-24,2016,7,24,16.0,22.0,23.0,532.0
1734,2016-07-25,2016,7,25,22.0,19.0,23.0,536.0
1735,2016-07-26,2016,7,26,19.0,13.0,22.0,545.0
1736,2016-07-27,2016,7,27,13.0,17.0,17.0,545.0
1737,2016-07-28,2016,7,28,17.0,15.0,14.0,544.0
1738,2016-07-29,2016,7,29,15.0,18.0,19.0,545.0
1739,2016-07-30,2016,7,30,18.0,13.0,16.0,548.0
1740,2016-07-31,2016,7,31,13.0,25.0,22.0,545.0
1741,2016-08-01,2016,8,1,25.0,10.0,15.0,550.0
1742,2016-08-02,2016,8,2,10.0,5.0,23.0,568.0
1743,2016-08-03,2016,8,3,5.0,14.0,12.0,566.0
1744,2016-08-04,2016,8,4,14.0,11.0,17.0,572.0
1745,2016-08-05,2016,8,5,11.0,21.0,7.0,558.0
1746,2016-08-06,2016,8,6,21.0,21.0,14.0,551.0
1747,2016-08-07,2016,8,7,21.0,15.0,9.0,545.0
1748,2016-08-08,2016,8,8,15.0,25.0,21.0,541.0
1749,2016-08-09,2016,8,9,25.0,23.0,18.0,536.0
1750,2016-08-10,2016,8,10,23.0,20.0,21.0,537.0
1751,2016-08-11,2016,8,11,20.0,5.0,16.0,548.0
1752,2016-08-12,2016,8,12,5.0,22.0,7.0,533.0
1753,2016-08-13,2016,8,13,22.0,20.0,14.0,527.0
1754,2016-08-14,2016,8,14,20.0,15.0,23.0,535.0
1755,2016-08-15,2016,8,15,15.0,26.0,17.0,526.0
1756,2016-08-16,2016,8,16,26.0,21.0,13.0,518.0
1757,2016-08-17,2016,8,17,21.0,15.0,12.0,515.0
1758,2016-08-18,2016,8,18,15.0,20.0,14.0,509.0
1759,2016-08-19,2016,8,19,20.0,25.0,12.0,496.0
1760,2016-08-20,2016,8,20,25.0,19.0,10.0,487.0
